ccid,customer,date_check,logistic_status,provider,serviceGroup,installedTerminalSerialNumber,orderNumber,uninstalledTerminalSerialNumber
8955311929882846141,113289491,2019-06-01,EM PRODUÇÃO,SP - SANTOS STONE PAGAMENTOS,TROCA,6C214117,2549381.0,
89551020142001480161,189601648,2019-06-01,EM PRODUÇÃO,BA - SALVADOR STONE PAGAMENTOS,TROCA,68875994,2549498.0,
89551020142001417791,565153466,2019-06-01,EM PRODUÇÃO,RJ - SAQUAREMA STONE PAGAMENTOS,TROCA,6G931096,2549528.0,
89550534120024182742,646747918,2019-06-01,EM PRODUÇÃO,RS - NOVO HAMBURGO STONE PAGAMENTOS,TROCA,6G938358,2549704.0,
89550534120024167404,144931229,2019-06-01,EM PRODUÇÃO,RJ - SAO GONÇALO STONE PAGAMENTOS,TROCA,68902598,2549358.0,
89551020142001453713,209013249,2019-06-01,EM PRODUÇÃO,BA - SALVADOR 2 STONE PAGAMENTOS,TROCA,51661289,2549418.0,
89551020142001534017,153094060,2019-06-01,EM PRODUÇÃO,SP - CAMPINAS STONE PAGAMENTOS,TROCA,68854535,2549479.0,
89551017142001631180,124444586,2019-06-01,EM PRODUÇÃO,SP - MARILIA STONE PAGAMENTOS,TROCA,51497845,2549729.0,
8955311929808034368,122988282,2019-06-01,EM PRODUÇÃO,SP - CENTRO 1 STONE PAGAMENTOS,TROCA,6G663453,2549799.0,
89551020226003070771,113930988,2019-06-01,EM PRODUÇÃO,SP - TAUBATE STONE PAGAMENTOS,TROCA,6G938499,2549849.0,
89551020142001195033,673671440,2019-06-01,EM PRODUÇÃO,BA - FEIRA DE SANTANA STONE PAGAMENTOS,TROCA,51763131,2549929.0,
89551020142001424821,152452897,2019-06-01,EM PRODUÇÃO,MG - UBERABA STONE PAGAMENTOS,TROCA,5C230831,2549764.0,
89551022142002709186,423395775,2019-06-01,EM PRODUÇÃO,PA - BELEM STONE PAGAMENTOS,TROCA,51755254,2547356.0,
89551020142001482084,212352808,2019-06-01,EM PRODUÇÃO,PA - BELEM STONE PAGAMENTOS,TROCA,6C189025,2550119.0,
89550534110021264221,330678849,2019-06-01,EM PRODUÇÃO,AL - MACEIO STONE PAGAMENTOS,TROCA,51762788,2550121.0,
89550534110021264098,330678849,2019-06-01,EM PRODUÇÃO,AL - MACEIO STONE PAGAMENTOS,TROCA,51513715,2550244.0,
89551020142001193137,128297090,2019-06-01,EM PRODUÇÃO,MS - CAMPO GRANDE STONE PAGAMENTOS,TROCA,6G662925,2550017.0,
89551020142001529389,213004192,2019-06-01,EM PRODUÇÃO,SE - ARACAJU STONE PAGAMENTOS,TROCA,51514880,2549872.0,
89550534110021264031,330678849,2019-06-01,EM PRODUÇÃO,AL - MACEIO STONE PAGAMENTOS,TROCA,51511021,2550430.0,
89550534150014362772,190010438,2019-06-01,EM PRODUÇÃO,MT - RONDONOPOLIS STONE PAGAMENTOS,TROCA,6C096483,2550423.0,
89551025142001221156,152690685,2019-06-01,EM PRODUÇÃO,RS - CANOAS STONE PAGAMENTOS,TROCA,6G927965,2550449.0,
89551020142001157173,138098334,2019-06-01,EM PRODUÇÃO,RS - CANOAS STONE PAGAMENTOS,TROCA,6G665409,2549490.0,
89551020142001417221,696837887,2019-06-01,EM PRODUÇÃO,SC - CHAPECO STONE PAGAMENTOS,TROCA,5C236366,2550728.0,
89550534120024165465,169685770,2019-06-01,EM PRODUÇÃO,RS - SANTIAGO FRANQUIA,TROCA,6C048012,2550055.0,
89551018142000571014,137029735,2019-06-01,EM PRODUÇÃO,SP - PINHEIROS STONE PAGAMENTOS,TROCA,6G930196,2550010.0,
89551022142003494580,143224116,2019-06-01,EM PRODUÇÃO,SC - CRICIUMA STONE PAGAMENTOS,TROCA,6G662490,2551145.0,
89551018142001878277,152681136,2019-06-01,EM PRODUÇÃO,PR - CASCAVEL STONE PAGAMENTOS,TROCA,5C195979,2552135.0,
89551017142001313144,187401237,2019-06-01,GOOD,SP - SJC STONE PAGAMENTOS,TROCA,,2545354.0,51756896
89551022242000599629,156949248,2019-06-01,GOOD,SC - ITAJAI STONE PAGAMENTOS,TROCA,,2546127.0,6C162863
89555405100005747940,108990076,2019-06-01,GOOD,DF - BRASILIA STONE PAGAMENTOS,TROCA,,2545874.0,6C185595
89551080137014102957,882228915,2019-06-01,GOOD,SP - ITU STONE PAGAMENTOS,TROCA,,2546043.0,6C605076
8955316929871123168,522129626,2019-06-01,GOOD,SP - RIBEIRAO PRETO STONE PAGAMENTOS,TROCA,,2546087.0,6G436909
89550534150014368340,984602779,2019-06-01,GOOD,RS - PORTO ALEGRE CENTRO STONE PAGAMENTOS,TROCA,,2546070.0,68835918
8955312929884881962,869520375,2019-06-01,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,TROCA,,2546181.0,51760878
89550312000158312489,869520375,2019-06-01,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,TROCA,,2546170.0,51612997
8955311929809541973,138208483,2019-06-01,GOOD,RS - SANTA MARIA STONE PAGAMENTOS,TROCA,,2546231.0,6G646237
8955317829989200982,811489900,2019-06-01,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,TROCA,,2546201.0,6C866064
89550534120024167610,855085226,2019-06-01,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,TROCA,,2546208.0,51655408
89550534180025063184,982746268,2019-06-01,GOOD,DF - BRASILIA STONE PAGAMENTOS,TROCA,,2546262.0,51755205
89550534150008798056,139757474,2019-06-01,GOOD,PE - JABOATAO DOS GUARARAPES STONE PAGAMENTOS,TROCA,,2546327.0,6C571934
89550534150008803203,161058715,2019-06-01,GOOD,SP - ATIBAIA STONE PAGAMENTOS,TROCA,,2546300.0,6C196694
89551020626000048391,178653539,2019-06-01,GOOD,PB - JOAO PESSOA STONE PAGAMENTOS,TROCA,,2546346.0,51325427
89555405100005125550,847248416,2019-06-01,GOOD,PR - CURITIBA NORTE STONE PAGAMENTOS,TROCA,,2546282.0,68855378
89551018142000505863,164230060,2019-06-01,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,TROCA,,2546377.0,6C629572
89551022242001658473,110562592,2019-06-01,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,2546408.0,51665254
89550534150016337384,356147780,2019-06-01,GOOD,SP - CENTRO 2 STONE PAGAMENTOS,TROCA,,2546418.0,6C194737
89550531180046419004,447505038,2019-06-01,GOOD,PB - JOAO PESSOA STONE PAGAMENTOS,TROCA,,2546429.0,68902476
89551025142010238696,173273189,2019-06-01,GOOD,RJ - ZONA OESTE STONE PAGAMENTOS,TROCA,,2546517.0,68836580
89551018142000071254,197434351,2019-06-01,GOOD,SC - JARAGUA DO SUL STONE PAGAMENTOS,TROCA,,2546306.0,6C234326
89551022142003158284,205814625,2019-06-01,GOOD,RS - SANTA MARIA STONE PAGAMENTOS,TROCA,,2546247.0,6C047919
89550532180051328545,147554476,2019-06-01,GOOD,SP - ARAÇATUBA STONE PAGAMENTOS,TROCA,,2546524.0,51544793
89551018142001079991,211310933,2019-06-01,GOOD,DF - BRASILIA STONE PAGAMENTOS,TROCA,,2546688.0,6G648316
89550532180053042797,566118158,2019-06-01,GOOD,PR - SAO JOSE DOS PINHAIS STONE PAGAMENTOS,TROCA,,2546713.0,6C634598
89550534150008549723,140633064,2019-06-01,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,TROCA,,2546772.0,51301574
89550532180051415557,857406313,2019-06-01,GOOD,RS - NOVO HAMBURGO STONE PAGAMENTOS,TROCA,,2546627.0,68853398
89551010142001370620,170065100,2019-06-01,GOOD,SP - JARDINS STONE PAGAMENTOS,TROCA,,2546717.0,51318938
89551001426000987984,305822498,2019-06-01,GOOD,GO - RIO VERDE STONE PAGAMENTOS,TROCA,,2546460.0,5C199271
89550532180053037433,101949211,2019-06-01,GOOD,MG - UBERLANDIA STONE PAGAMENTOS,TROCA,,2546797.0,51495699
89550539180007083932,904288668,2019-06-01,GOOD,RJ - CABO FRIO STONE PAGAMENTOS,TROCA,,2546783.0,6C919961
89551020142001480401,187961059,2019-06-01,GOOD,BA - SALVADOR STONE PAGAMENTOS,TROCA,,2546827.0,68840442
89551022142003505146,354690641,2019-06-01,GOOD,SP - SAO JOSE DO RIO PRETO STONE PAGAMENTOS,TROCA,,2546857.0,68833494
89550312000120514063,212538192,2019-06-01,GOOD,SP - MOGI STONE PAGAMENTOS,TROCA,,2546788.0,6C571433
89550532150014927535,148546217,2019-06-01,GOOD,BA - SALVADOR STONE PAGAMENTOS,TROCA,,2546874.0,6G282555
89551022142002626513,114967520,2019-06-01,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,TROCA,,2546914.0,6C105009
8955311929809303945,876342753,2019-06-01,GOOD,PB - CAMPINA GRANDE STONE PAGAMENTOS,TROCA,,2546901.0,6C620553
89550539180007107756,193973903,2019-06-01,GOOD,SP - COTIA STONE PAGAMENTOS,TROCA,,2546938.0,6C105057
89551020126002337561,170065100,2019-06-01,GOOD,SP - JARDINS STONE PAGAMENTOS,TROCA,,2547093.0,51305225
89550531180051557201,975452501,2019-06-01,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,TROCA,,2547103.0,15245WL32469035
89551025342000439540,203187179,2019-06-01,GOOD,RS - BENTO GONCALVES STONE PAGAMENTOS,TROCA,,2546924.0,6C160669
89551018142000675435,769888520,2019-06-01,GOOD,BA - SALVADOR STONE PAGAMENTOS,TROCA,,2547119.0,51612394
89550532180052463259,999209974,2019-06-01,GOOD,SC - CHAPECO STONE PAGAMENTOS,TROCA,,2547143.0,6G278511
89551018142000800991,161344365,2019-06-01,GOOD,MT - RONDONOPOLIS STONE PAGAMENTOS,TROCA,,2547174.0,6C175238
89550532120023740682,736807273,2019-06-01,GOOD,RJ - ZONA SUL RIO STONE PAGAMENTOS,TROCA,,2547176.0,68836310
89551022342000619243,166668202,2019-06-01,GOOD,SP - SJC STONE PAGAMENTOS,TROCA,,2546689.0,6C941079
89550534150014365841,156427370,2019-06-01,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,2547243.0,5C230789
89550531190027325112,374927376,2019-06-01,GOOD,SP - TATUI STONE PAGAMENTOS,TROCA,,2547153.0,68874983
89551080137014162761,160298075,2019-06-01,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,2547258.0,6g440191
89551022242001867702,155094627,2019-06-01,GOOD,SP - SJC STONE PAGAMENTOS,TROCA,,2547478.0,68843028
89551022142002614204,959384307,2019-06-01,GOOD,RJ - CAMPOS STONE PAGAMENTOS,TROCA,,2547167.0,6C930993
89551022242001889458,155094627,2019-06-01,GOOD,SP - SJC STONE PAGAMENTOS,TROCA,,2547508.0,6C621126
89550534110021276597,106905378,2019-06-01,GOOD,RN - NATAL STONE PAGAMENTOS,TROCA,,2547593.0,6G946826
89550532180052138596,110851010,2019-06-01,GOOD,SP - TAUBATE STONE PAGAMENTOS,TROCA,,2547712.0,6C950208
89550531180046284184,202236183,2019-06-01,GOOD,SP - MOOCA STONE PAGAMENTOS,TROCA,,2547733.0,51619298
89550312000108335093,100814066,2019-06-01,GOOD,SE - ARACAJU STONE PAGAMENTOS,TROCA,,2547756.0,51515245
89550532120023737910,123005598,2019-06-01,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,2547552.0,6c927551
89551020142001413543,111510521,2019-06-01,GOOD,SP - TATUI STONE PAGAMENTOS,TROCA,,2547960.0,6c922610
89551022142003571270,111510521,2019-06-01,GOOD,SP - TATUI STONE PAGAMENTOS,TROCA,,2547989.0,6G442383
89551025142009876746,125782495,2019-06-01,GOOD,SP - SJC STONE PAGAMENTOS,TROCA,,2547968.0,6c867648
89550532180051328750,143265500,2019-06-01,GOOD,ES - VITORIA STONE PAGAMENTOS,TROCA,,2548027.0,6C946852
89550534150009064607,204554540,2019-06-01,GOOD,RJ - ZONA OESTE STONE PAGAMENTOS,TROCA,,2548047.0,5c232731
89555405100005418385,143265500,2019-06-01,GOOD,ES - VITORIA STONE PAGAMENTOS,TROCA,,2548069.0,51511141
89550312000139319611,284823474,2019-06-01,GOOD,PB - CAMPINA GRANDE STONE PAGAMENTOS,TROCA,,2548170.0,68874225
89551020142001453382,196347572,2019-06-01,GOOD,SP - EMBU DAS ARTES STONE PAGAMENTOS,TROCA,,2548185.0,6G929363
89551018142001161716,175972871,2019-06-01,GOOD,SC - ITAJAI STONE PAGAMENTOS,TROCA,,2548190.0,5C208217
89551022342000699302,138986280,2019-06-01,GOOD,RS - CANOAS STONE PAGAMENTOS,TROCA,,2548346.0,6C834787
89551022242001878535,115611795,2019-06-01,GOOD,RJ - MACAE STONE PAGAMENTOS,TROCA,,2548372.0,6c867291
89550312000158309634,185681499,2019-06-01,GOOD,RJ - ZONA OESTE STONE PAGAMENTOS,TROCA,,2546886.0,6C947120
89550532180050259691,164626497,2019-06-01,GOOD,GO - ANAPOLIS STONE PAGAMENTOS,TROCA,,2547079.0,6G280972
89551022242001577301,168389849,2019-06-01,GOOD,DF - BRASILIA STONE PAGAMENTOS,TROCA,,2548383.0,6c185372
89550312000137258415,125238609,2019-06-01,GOOD,MG-MINAS CARD MONTES CLAROS,TROCA,,2548287.0,6C927761
89551025342000151517,671969909,2019-06-01,GOOD,SC - JARAGUA DO SUL STONE PAGAMENTOS,TROCA,,2548538.0,6C842965
89551017142001596938,687142801,2019-06-01,GOOD,SC - BLUMENAU STONE PAGAMENTOS,TROCA,,2547232.0,6C844714
89551025342000186216,116784060,2019-06-01,GOOD,SP - OSASCO STONE PAGAMENTOS,TROCA,,2548698.0,6C572809
89550312000137265824,206537133,2019-06-01,GOOD,RJ - BOTAFOGO STONE PAGAMENTOS,TROCA,,2546813.0,6C630474
89551022242002549903,187662431,2019-06-01,GOOD,SC - BRUSQUE STONE PAGAMENTOS,TROCA,,2548295.0,51657864
89551025142003522494,409202508,2019-06-01,GOOD,PR - CURITIBA SUL STONE PAGAMENTOS,TROCA,,2548399.0,6c198149
89551025142005855728,833453009,2019-06-01,GOOD,PR - FOZ DO IGUAÇU STONE PAGAMENTOS,TROCA,,2548959.0,15161WL39817812
89551020142001477639,280715453,2019-06-01,GOOD,PB - JOAO PESSOA STONE PAGAMENTOS,TROCA,,2546037.0,6G662306
89550534120024180894,139293125,2019-06-01,GOOD,BA - FEIRA DE SANTANA STONE PAGAMENTOS,TROCA,,2547589.0,51535701
89550532180052138570,203084634,2019-06-01,GOOD,SP - TAUBATE STONE PAGAMENTOS,TROCA,,2546452.0,6C924636
89550532180053021122,129137815,2019-06-01,GOOD,RS - BENTO GONCALVES STONE PAGAMENTOS,TROCA,,2546883.0,51757819
89555408400000324720,194753126,2019-06-01,GOOD,SP - CAMPINAS STONE PAGAMENTOS,TROCA,,2548374.0,6C185473
89550534150009121894,194753126,2019-06-01,GOOD,SP - CAMPINAS STONE PAGAMENTOS,TROCA,,2548400.0,68834093
89550531150007212250,106821643,2019-06-01,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,TROCA,,2548822.0,6c616178
89551020142001170317,163922524,2019-06-01,GOOD,MT - SINOP STONE PAGAMENTOS,TROCA,,2549195.0,6C623442
8955311929888148468,120728772,2019-06-01,GOOD,RN - NATAL STONE PAGAMENTOS,TROCA,,2549213.0,51658178
89551022142003578515,125189523,2019-06-01,GOOD,PA - BELEM STONE PAGAMENTOS,TROCA,,2549355.0,6C630769
89551025342000150287,621678570,2019-06-01,GOOD,RS - ERECHIM STONE PAGAMENTOS,TROCA,,2549448.0,6g650693
89551022142002630721,207216739,2019-06-01,GOOD,PR - APUCARANA STONE PAGAMENTOS,TROCA,,2546600.0,68837115
89550532180051366594,525554081,2019-06-01,GOOD,PR - APUCARANA STONE PAGAMENTOS,TROCA,,2547177.0,6G282356
89550534150014366492,159743841,2019-06-01,GOOD,RJ - BUNKER 1 STONE PAGAMENTOS,TROCA,,2548013.0,5C229704
89550534180025812416,580428932,2019-06-01,GOOD,MG - BELO HORIZONTE STONE PAGAMENTOS,TROCA,,2548218.0,6C912639
89550532180051971336,126370207,2019-06-01,GOOD,RS - ERECHIM STONE PAGAMENTOS,TROCA,,2549440.0,6G296428
89550531150006925217,112206943,2019-06-01,GOOD,SP - MARILIA STONE PAGAMENTOS,TROCA,,2549505.0,6G659317
8955311929904024164,110689110,2019-06-01,GOOD,SP - SAO CARLOS STONE PAGAMENTOS,TROCA,,2547164.0,6C632938
89550534110021263959,189601648,2019-06-01,GOOD,BA - SALVADOR STONE PAGAMENTOS,TROCA,,2549498.0,6G285440
89550312000073785835,565153466,2019-06-01,GOOD,RJ - SAQUAREMA STONE PAGAMENTOS,TROCA,,2549528.0,68830414
89550312000137257292,646747918,2019-06-01,GOOD,RS - NOVO HAMBURGO STONE PAGAMENTOS,TROCA,,2549704.0,68833377
89550532110019410432,153094060,2019-06-01,GOOD,SP - CAMPINAS STONE PAGAMENTOS,TROCA,,2549479.0,6C584475
89551022242001871555,122988282,2019-06-01,GOOD,SP - CENTRO 1 STONE PAGAMENTOS,TROCA,,2549799.0,6C191574
8955311929888145969,673671440,2019-06-01,GOOD,BA - FEIRA DE SANTANA STONE PAGAMENTOS,TROCA,,2549929.0,6C569194
89550534180026543598,152452897,2019-06-01,GOOD,MG - UBERABA STONE PAGAMENTOS,TROCA,,2549764.0,51757288
89550534110018249730,212352808,2019-06-01,GOOD,PA - BELEM STONE PAGAMENTOS,TROCA,,2550119.0,68879327
89550531180051534184,330678849,2019-06-01,GOOD,AL - MACEIO STONE PAGAMENTOS,TROCA,,2550121.0,68831566
89551017142001639589,330678849,2019-06-01,GOOD,AL - MACEIO STONE PAGAMENTOS,TROCA,,2550244.0,6c637763
89551018142000156824,128297090,2019-06-01,GOOD,MS - CAMPO GRANDE STONE PAGAMENTOS,TROCA,,2550017.0,6C946005
89551022142002627990,213004192,2019-06-01,GOOD,SE - ARACAJU STONE PAGAMENTOS,TROCA,,2549872.0,51545638
89550532180051973258,330678849,2019-06-01,GOOD,AL - MACEIO STONE PAGAMENTOS,TROCA,,2550430.0,6c934293
89551080137011173928,190010438,2019-06-01,GOOD,MT - RONDONOPOLIS STONE PAGAMENTOS,TROCA,,2550423.0,6C940130
89551017142001135042,152690685,2019-06-01,GOOD,RS - CANOAS STONE PAGAMENTOS,TROCA,,2550449.0,6C843404
89550532180053008319,138098334,2019-06-01,GOOD,RS - CANOAS STONE PAGAMENTOS,TROCA,,2549490.0,6G433454
89550312000127145473,696837887,2019-06-01,GOOD,SC - CHAPECO STONE PAGAMENTOS,TROCA,,2550728.0,6c180462
89551020142001420746,169685770,2019-06-01,GOOD,RS - SANTIAGO FRANQUIA,TROCA,,2550055.0,68890693
89550531190027278923,137029735,2019-06-01,GOOD,SP - PINHEIROS STONE PAGAMENTOS,TROCA,,2550010.0,68875629
89551022342000618047,152681136,2019-06-01,GOOD,PR - CASCAVEL STONE PAGAMENTOS,TROCA,,2552135.0,6c838197
89551020142001453663,207542770,2019-05-30,EM PRODUÇÃO,BA - SALVADOR STONE PAGAMENTOS,INSTALAÇÃO,5C231523,2534699.0,
89550534120024170531,110765454,2019-05-30,EM PRODUÇÃO,SP - ZONA NORTE STONE PAGAMENTOS,TROCA,5C196981,2534983.0,
89550534120024170549,110765454,2019-05-30,EM PRODUÇÃO,SP - ZONA NORTE STONE PAGAMENTOS,TROCA,5C198096,2535015.0,
89551020142001540857,325867647,2019-05-31,EM PRODUÇÃO,PR - LONDRINA STONE PAGAMENTOS,INSTALAÇÃO,5C238017,2540492.0,
89550539180007060336,171734390,2019-05-31,EM PRODUÇÃO,RJ - BUNKER 1 STONE PAGAMENTOS,INSTALAÇÃO,51497960,2540538.0,
89550532180053033812,189452548,2019-05-31,EM PRODUÇÃO,MG - BELO HORIZONTE STONE PAGAMENTOS,INSTALAÇÃO,5C237522,2540601.0,
89550534110021254800,120642596,2019-05-31,EM PRODUÇÃO,PB - CAMPINA GRANDE STONE PAGAMENTOS,INSTALAÇÃO,5C229249,2540706.0,
89551022142002647113,100348037,2019-05-31,EM PRODUÇÃO,RJ - ZONA OESTE STONE PAGAMENTOS,INSTALAÇÃO,5C233381,2540924.0,
89551020142001159872,187224193,2019-05-31,EM PRODUÇÃO,RS - SANTA ROSA FRANQUIA,INSTALAÇÃO,6G928427,2540978.0,
89551010142001652217,100348037,2019-05-31,EM PRODUÇÃO,RJ - ZONA OESTE STONE PAGAMENTOS,INSTALAÇÃO,5C232756,2540967.0,
89550534180025122949,100348037,2019-05-31,EM PRODUÇÃO,RJ - ZONA OESTE STONE PAGAMENTOS,INSTALAÇÃO,5C232734,2540958.0,
89551020142001189820,100348037,2019-05-31,EM PRODUÇÃO,RJ - ZONA OESTE STONE PAGAMENTOS,INSTALAÇÃO,5C232721,2540997.0,
89550534120024193624,100348037,2019-05-31,EM PRODUÇÃO,RJ - ZONA OESTE STONE PAGAMENTOS,INSTALAÇÃO,5C229968,2541018.0,
89550534120024193814,100348037,2019-05-31,EM PRODUÇÃO,RJ - ZONA OESTE STONE PAGAMENTOS,INSTALAÇÃO,5C230285,2541025.0,
89551020142001187758,100348037,2019-05-31,EM PRODUÇÃO,RJ - ZONA OESTE STONE PAGAMENTOS,INSTALAÇÃO,5C232730,2541034.0,
89551018142000157871,841330142,2019-05-31,EM PRODUÇÃO,PR - CASCAVEL STONE PAGAMENTOS,INSTALAÇÃO,5C200350,2541197.0,
89551020142001424433,102820893,2019-05-31,EM PRODUÇÃO,PR - SAO JOSE DOS PINHAIS STONE PAGAMENTOS,INSTALAÇÃO,5C230263,2541229.0,
89550312000146944914,183053974,2019-05-31,EM PRODUÇÃO,PE - ARARIPINA FRANQUIA,INSTALAÇÃO,5C234509,2541246.0,
89551018142000575874,151013882,2019-05-31,EM PRODUÇÃO,PB - JOAO PESSOA STONE PAGAMENTOS,INSTALAÇÃO,5C236153,2541426.0,
89551022142002611515,132548533,2019-05-31,EM PRODUÇÃO,SC - BLUMENAU STONE PAGAMENTOS,INSTALAÇÃO,6C605121,2541564.0,
89550532180053038035,124161621,2019-05-31,EM PRODUÇÃO,SP - MOOCA STONE PAGAMENTOS,INSTALAÇÃO,5C232224,2541748.0,
89550539180007052051,603023860,2019-05-31,EM PRODUÇÃO,RS - SANTA MARIA STONE PAGAMENTOS,INSTALAÇÃO,51533310,2541852.0,
89551020142001482217,170307006,2019-05-31,EM PRODUÇÃO,PA - BELEM STONE PAGAMENTOS,INSTALAÇÃO,51533416,2541885.0,
89551018142000576708,121675854,2019-05-31,EM PRODUÇÃO,PB - JOAO PESSOA STONE PAGAMENTOS,INSTALAÇÃO,5C236088,2541893.0,
89551025342000596349,958731493,2019-05-31,EM PRODUÇÃO,SP - BARRA FUNDA STONE PAGAMENTOS,INSTALAÇÃO,5C231358,2541786.0,
89550531150007324519,152199332,2019-05-31,EM PRODUÇÃO,SP - COTIA STONE PAGAMENTOS,INSTALAÇÃO,51317029,2542125.0,
89551020126002328636,644498778,2019-05-31,EM PRODUÇÃO,RJ - MACAE STONE PAGAMENTOS,INSTALAÇÃO,6G661613,2541527.0,
89551018142001170527,942636187,2019-05-31,EM PRODUÇÃO,PR - GUARAPUAVA FRANQUIA,INSTALAÇÃO,5C202575,2542184.0,
89550532110019685298,152199332,2019-05-31,EM PRODUÇÃO,SP - COTIA STONE PAGAMENTOS,INSTALAÇÃO,5C208205,2542128.0,
89551020142001197401,217248861,2019-05-31,EM PRODUÇÃO,MG-MINAS CARD VARGINHA,INSTALAÇÃO,68871795,2542328.0,
89550534120024171455,144087573,2019-05-31,EM PRODUÇÃO,RJ - JACAREPAGUA STONE PAGAMENTOS,INSTALAÇÃO,6G663538,2542324.0,
89550534110021281092,189452548,2019-05-31,EM PRODUÇÃO,MG - BELO HORIZONTE STONE PAGAMENTOS,INSTALAÇÃO,5C236890,2540573.0,
89551020142001380270,202943969,2019-05-31,EM PRODUÇÃO,RJ - BUNKER 1 STONE PAGAMENTOS,INSTALAÇÃO,5C229791,2542343.0,
89551020142001378738,202943969,2019-05-31,EM PRODUÇÃO,RJ - BUNKER 1 STONE PAGAMENTOS,INSTALAÇÃO,5C229682,2542381.0,
89551020142001380056,202943969,2019-05-31,EM PRODUÇÃO,RJ - BUNKER 1 STONE PAGAMENTOS,INSTALAÇÃO,5C231595,2542383.0,
89551022242002580346,181826116,2019-05-31,EM PRODUÇÃO,MG - BELO HORIZONTE STONE PAGAMENTOS,INSTALAÇÃO,51538105,2540466.0,
89551022142003181401,958731493,2019-05-31,EM PRODUÇÃO,SP - BARRA FUNDA STONE PAGAMENTOS,INSTALAÇÃO,6g279244,2541788.0,
89550312000157900557,119583702,2019-05-31,EM PRODUÇÃO,SE - ARACAJU STONE PAGAMENTOS,INSTALAÇÃO,6G661821,2543489.0,
89551017142001348066,292268245,2019-05-31,EM PRODUÇÃO,RJ - MACAE STONE PAGAMENTOS,INSTALAÇÃO,5C235343,2543110.0,
89551020142001416512,795043573,2019-05-31,EM PRODUÇÃO,GO - GOIANIA STONE PAGAMENTOS,INSTALAÇÃO,5C231837,2540561.0,
89551018142000531364,795043573,2019-05-31,EM PRODUÇÃO,GO - GOIANIA STONE PAGAMENTOS,INSTALAÇÃO,5C231916,2540563.0,
89551022242001875150,162313753,2019-05-31,EM PRODUÇÃO,RJ - RIO DAS OSTRAS STONE PAGAMENTOS,INSTALAÇÃO,5C234320,2543458.0,
89550534120024189291,186539028,2019-05-31,EM PRODUÇÃO,DF - BRASILIA 3 STONE PAGAMENTOS,INSTALAÇÃO,6G665443,2543082.0,
89551020142001450958,103882498,2019-05-31,EM PRODUÇÃO,SC - BLUMENAU STONE PAGAMENTOS,INSTALAÇÃO,6G663375,2543498.0,
89550534180025680565,152199332,2019-05-31,EM PRODUÇÃO,SP - COTIA STONE PAGAMENTOS,INSTALAÇÃO,51657328,2541147.0,
89550532190045973686,117596404,2019-05-31,EM PRODUÇÃO,SC - SAO JOSE STONE PAGAMENTOS,INSTALAÇÃO,6C633082,2542789.0,
89550532120023553853,108299419,2019-05-31,EM PRODUÇÃO,DF - PLANALTINA STONE PAGAMENTOS,INSTALAÇÃO,6G930042,2544071.0,
89551022142002428712,117596404,2019-05-31,EM PRODUÇÃO,SC - SAO JOSE STONE PAGAMENTOS,INSTALAÇÃO,68902344,2542788.0,
89550532180051965262,136744570,2019-05-31,EM PRODUÇÃO,MG - FRUTAL FRANQUIA,INSTALAÇÃO,6G450007,2543806.0,
89550534110021292388,192132294,2019-05-31,EM PRODUÇÃO,RN - MOSSORO STONE PAGAMENTOS,INSTALAÇÃO,5C234674,2544073.0,
89551020142001466095,143434949,2019-05-31,EM PRODUÇÃO,SP - ITAQUERA STONE PAGAMENTOS,INSTALAÇÃO,6G938439,2544263.0,
89551022242002523601,841330142,2019-05-31,EM PRODUÇÃO,PR - CASCAVEL STONE PAGAMENTOS,INSTALAÇÃO,5C209546,2541199.0,
89550532190045810425,146190528,2019-05-31,EM PRODUÇÃO,PR - MARINGA STONE PAGAMENTOS,INSTALAÇÃO,6G945035,2543998.0,
89551025342000432396,123412980,2019-05-31,EM PRODUÇÃO,STONE PAGAMENTOS,INSTALAÇÃO,51496127,2544864.0,
89550532180051965270,418084078,2019-05-31,EM PRODUÇÃO,MG - FRUTAL FRANQUIA,INSTALAÇÃO,6G645695,2545025.0,
89550534150014375980,211150670,2019-05-31,EM PRODUÇÃO,RO - PORTO VELHO STONE PAGAMENTOS,INSTALAÇÃO,6c630560,2545094.0,
8955311929807820635,174873008,2019-05-31,EM PRODUÇÃO,SE - ARACAJU STONE PAGAMENTOS,INSTALAÇÃO,6G661840,2543470.0,
89551022242002595476,137463038,2019-05-31,EM PRODUÇÃO,SC - SAO JOSE STONE PAGAMENTOS,INSTALAÇÃO,68881204,2545436.0,
